Time,People In,People Out,People Inside
2024-03-19 12:39:12,0,0,0
2024-03-19 12:39:14,0,0,0
2024-03-19 12:39:15,1,0,1
2024-03-19 12:39:16,1,0,1
2024-03-19 12:39:17,1,0,1
2024-03-19 12:39:18,1,0,1
2024-03-19 12:39:19,1,0,1
2024-03-19 12:39:20,1,0,1
2024-03-19 12:39:21,1,0,1
2024-03-19 12:39:23,1,0,1
2024-03-19 12:39:24,1,0,1
2024-03-19 12:39:25,1,0,1
2024-03-19 12:39:26,1,0,1
2024-03-19 12:39:27,1,0,1
2024-03-19 12:39:28,1,0,1
2024-03-19 12:39:29,1,0,1
2024-03-19 12:39:30,1,0,1
2024-03-19 12:39:31,1,0,1
2024-03-19 12:39:32,1,0,1
2024-03-19 12:39:33,1,0,1
2024-03-19 12:39:34,1,0,1
2024-03-19 12:39:35,1,0,1
2024-03-19 12:39:36,1,0,1
2024-03-19 12:39:37,1,0,1
2024-03-19 12:39:38,1,0,1
2024-03-19 12:39:39,1,0,1
2024-03-19 12:39:40,1,0,1
2024-03-19 12:39:41,1,0,1
2024-03-19 12:39:42,1,0,1
2024-03-19 12:39:43,1,1,0
2024-03-19 12:39:44,1,1,0
2024-03-19 12:39:45,1,1,0
2024-03-19 12:39:46,1,1,0
2024-03-19 12:39:48,1,1,0
2024-03-19 12:39:49,1,1,0
2024-03-19 12:39:51,1,1,0
2024-03-19 12:39:52,1,1,0
2024-03-19 12:39:53,1,1,0
2024-03-19 12:39:54,1,1,0
2024-03-19 12:39:55,1,1,0
2024-03-19 12:39:56,1,1,0
2024-03-19 12:39:57,4,2,2
2024-03-19 12:39:58,6,3,3
2024-03-19 12:39:59,6,3,3
2024-03-19 12:40:00,7,3,4
2024-03-19 12:40:01,7,3,4
2024-03-19 12:40:02,7,3,4
2024-03-19 12:40:03,7,3,4
2024-03-19 12:40:04,7,3,4
2024-03-19 12:40:05,7,3,4
2024-03-19 12:40:06,8,3,5
2024-03-19 12:40:07,8,3,5
2024-03-19 12:40:09,8,3,5
2024-03-19 12:40:10,8,3,5
2024-03-19 12:40:11,8,3,5
2024-03-19 12:40:12,8,3,5
2024-03-19 12:40:13,8,3,5
2024-03-19 12:40:14,8,3,5
2024-03-19 12:40:15,8,3,5
2024-03-19 12:40:16,8,3,5
2024-03-19 12:40:17,8,3,5
2024-03-19 12:40:18,8,3,5
2024-03-19 12:40:19,8,3,5
2024-03-19 12:40:20,8,3,5
2024-03-19 12:40:21,8,3,5
2024-03-19 12:40:22,8,3,5
2024-03-19 12:40:24,8,3,5
2024-03-19 12:40:25,8,3,5
2024-03-19 12:40:26,8,3,5
2024-03-19 12:40:27,8,3,5
2024-03-19 12:40:28,8,3,5
2024-03-19 12:40:29,8,3,5
2024-03-19 12:40:30,8,3,5
2024-03-19 12:40:31,8,3,5
2024-03-19 12:40:32,8,3,5
2024-03-19 12:40:33,8,3,5
2024-03-19 12:40:34,8,3,5
2024-03-19 12:40:35,8,3,5
2024-03-19 12:40:36,8,3,5
2024-03-19 12:40:37,8,3,5
2024-03-19 12:40:38,8,3,5
2024-03-19 12:40:39,8,3,5
2024-03-19 12:40:40,8,3,5
2024-03-19 12:40:41,8,3,5
2024-03-19 12:40:42,8,3,5
2024-03-19 12:40:43,8,3,5
2024-03-19 12:40:45,8,3,5
2024-03-19 12:40:46,8,3,5
2024-03-19 12:40:47,8,3,5
2024-03-19 12:40:48,8,3,5
2024-03-19 12:40:49,8,3,5
2024-03-19 12:40:50,8,3,5
2024-03-19 12:40:51,8,3,5
2024-03-19 12:40:52,8,3,5
2024-03-19 12:40:53,8,5,3
2024-03-19 12:40:54,8,5,3
2024-03-19 12:40:55,8,5,3
2024-03-19 12:40:57,8,6,2
2024-03-19 12:40:58,8,6,2
2024-03-19 12:40:59,8,6,2
2024-03-19 12:41:00,8,6,2
2024-03-19 12:41:01,8,6,2
2024-03-19 12:41:02,8,6,2
2024-03-19 12:41:04,8,6,2
2024-03-19 12:41:05,8,6,2
2024-03-19 12:41:06,8,6,2
2024-03-19 12:41:07,8,6,2
2024-03-19 12:41:08,8,6,2
2024-03-19 12:41:09,8,6,2
2024-03-19 12:41:10,8,6,2
2024-03-19 12:41:11,8,6,2
2024-03-19 12:41:12,8,6,2
2024-03-19 12:41:13,8,6,2
2024-03-19 12:41:14,8,6,2
2024-03-19 12:41:15,8,6,2
2024-03-19 12:41:16,8,6,2
2024-03-19 12:41:17,8,6,2
2024-03-19 12:41:18,8,6,2
2024-03-19 12:41:19,8,6,2
2024-03-19 12:41:20,8,6,2
2024-03-19 12:41:21,8,6,2
2024-03-19 12:41:22,8,6,2
2024-03-19 12:41:23,9,6,3
2024-03-19 12:41:24,9,6,3
2024-03-19 12:41:25,9,6,3
2024-03-19 12:41:26,9,6,3
2024-03-19 12:41:27,9,6,3
2024-03-19 12:41:28,9,6,3
2024-03-19 12:41:30,9,6,3
2024-03-19 12:41:31,9,6,3
2024-03-19 12:41:32,9,6,3
2024-03-19 12:41:33,9,6,3
2024-03-19 12:41:34,9,6,3
2024-03-19 12:41:35,9,6,3
2024-03-19 12:41:36,9,6,3
2024-03-19 12:41:37,9,6,3
2024-03-19 12:41:38,9,6,3
2024-03-19 12:41:39,9,6,3
2024-03-19 12:41:40,9,6,3
2024-03-19 12:41:41,9,6,3
2024-03-19 12:41:43,9,6,3
2024-03-19 12:41:44,9,6,3
2024-03-19 12:41:45,9,6,3
2024-03-19 12:41:46,9,6,3
2024-03-19 12:41:47,9,6,3
2024-03-19 12:41:48,9,6,3
2024-03-19 12:41:50,9,6,3
2024-03-19 12:41:51,9,6,3
2024-03-19 12:41:52,9,6,3
2024-03-19 12:41:53,9,6,3
2024-03-19 12:41:54,9,6,3
2024-03-19 12:41:55,9,6,3
2024-03-19 12:41:56,9,6,3
2024-03-19 12:41:58,9,6,3
2024-03-19 12:41:59,9,6,3
2024-03-19 12:42:00,9,6,3
2024-03-19 12:42:01,9,6,3
2024-03-19 12:42:02,9,6,3
2024-03-19 12:42:03,9,6,3
2024-03-19 12:42:04,9,6,3
2024-03-19 12:42:05,9,6,3
2024-03-19 12:42:06,9,6,3
2024-03-19 12:42:07,9,6,3
2024-03-19 12:42:08,9,6,3
2024-03-19 12:42:09,9,6,3
2024-03-19 12:42:10,9,6,3
2024-03-19 12:42:11,9,6,3
2024-03-19 12:42:12,9,6,3
2024-03-19 12:42:13,9,6,3
2024-03-19 12:42:14,9,6,3
2024-03-19 12:42:15,9,6,3
2024-03-19 12:42:16,9,6,3
2024-03-19 12:42:17,9,6,3
2024-03-19 12:42:19,9,6,3
2024-03-19 12:42:20,9,6,3
2024-03-19 12:42:21,9,6,3
2024-03-19 12:42:22,9,6,3
2024-03-19 12:42:23,9,6,3
2024-03-19 12:42:24,9,6,3
2024-03-19 12:42:25,10,6,4
2024-03-19 12:42:26,10,6,4
2024-03-19 12:42:27,10,6,4
2024-03-19 12:42:28,10,6,4
2024-03-19 12:42:29,10,6,4
2024-03-19 12:42:31,10,6,4
2024-03-19 12:42:32,10,6,4
2024-03-19 12:42:33,10,6,4
2024-03-19 12:42:34,10,6,4
2024-03-19 12:42:35,11,6,5
2024-03-19 12:42:37,11,6,5
2024-03-19 12:42:38,11,6,5
2024-03-19 12:42:39,11,6,5
2024-03-19 12:42:40,11,6,5
2024-03-19 12:42:41,11,6,5
2024-03-19 12:42:42,11,6,5
2024-03-19 12:42:43,11,6,5
2024-03-19 12:42:44,11,6,5
2024-03-19 12:42:45,11,6,5
2024-03-19 12:42:46,11,6,5
2024-03-19 12:42:48,11,6,5
2024-03-19 12:42:49,13,6,7
2024-03-19 12:42:50,13,6,7
2024-03-19 12:42:52,13,6,7
2024-03-19 12:42:53,13,6,7
2024-03-19 12:42:54,13,6,7
2024-03-19 12:42:55,13,6,7
2024-03-19 12:42:56,13,6,7
2024-03-19 12:42:57,13,6,7
2024-03-19 12:42:58,13,6,7
2024-03-19 12:42:59,13,6,7
2024-03-19 12:43:00,13,6,7
2024-03-19 12:43:01,13,6,7
2024-03-19 12:43:02,13,6,7
2024-03-19 12:43:03,14,6,8
2024-03-19 12:43:04,14,6,8
2024-03-19 12:43:05,14,6,8
2024-03-19 12:43:06,14,6,8
2024-03-19 12:43:07,15,6,9
2024-03-19 12:43:08,15,6,9
2024-03-19 12:43:09,15,6,9
2024-03-19 12:43:11,15,6,9
2024-03-19 12:43:12,15,6,9
2024-03-19 12:43:13,15,6,9
2024-03-19 12:43:14,15,6,9
2024-03-19 12:43:15,15,6,9
2024-03-19 12:43:16,15,6,9
2024-03-19 12:43:18,15,6,9
2024-03-19 12:43:19,15,6,9
2024-03-19 12:43:20,15,6,9
2024-03-19 12:43:21,15,6,9
2024-03-19 12:43:22,15,6,9
2024-03-19 12:43:23,15,6,9
2024-03-19 12:43:24,15,6,9
2024-03-19 12:43:25,15,6,9
2024-03-19 12:43:26,15,6,9
2024-03-19 12:43:27,15,6,9
2024-03-19 12:43:28,15,6,9
2024-03-19 12:43:29,15,6,9
2024-03-19 12:43:30,15,6,9
2024-03-19 12:43:31,15,6,9
2024-03-19 12:43:32,15,6,9
2024-03-19 12:43:33,15,6,9
2024-03-19 12:43:35,15,6,9
2024-03-19 12:43:36,16,6,10
2024-03-19 12:43:38,16,6,10
2024-03-19 12:43:39,16,6,10
2024-03-19 12:43:40,16,6,10
2024-03-19 12:43:41,16,6,10
2024-03-19 12:43:42,16,6,10
2024-03-19 12:43:44,16,7,9
2024-03-19 12:43:45,16,7,9
2024-03-19 12:43:46,16,7,9
2024-03-19 12:43:47,16,7,9
2024-03-19 12:43:48,16,7,9
2024-03-19 12:43:49,16,7,9
2024-03-19 12:43:50,16,7,9
2024-03-19 12:43:51,16,7,9
2024-03-19 12:43:52,16,7,9
2024-03-19 12:43:53,16,7,9
2024-03-19 12:43:54,16,7,9
2024-03-19 12:43:55,16,7,9
2024-03-19 12:43:56,16,7,9
2024-03-19 12:43:57,16,7,9
2024-03-19 12:43:58,16,7,9
2024-03-19 12:43:59,16,9,7
2024-03-19 12:44:00,16,9,7
2024-03-19 12:44:01,16,9,7
2024-03-19 12:44:02,16,9,7
2024-03-19 12:44:03,16,9,7
2024-03-19 12:44:04,16,9,7
2024-03-19 12:44:05,16,9,7
2024-03-19 12:44:06,16,9,7
2024-03-19 12:44:07,16,9,7
2024-03-19 12:44:08,16,9,7
2024-03-19 12:44:09,16,9,7
2024-03-19 12:44:10,16,9,7
2024-03-19 12:44:11,16,9,7
2024-03-19 12:44:13,16,9,7
2024-03-19 12:44:14,16,9,7
2024-03-19 12:44:15,16,9,7
2024-03-19 12:44:16,16,10,6
2024-03-19 12:44:18,16,10,6
2024-03-19 12:44:19,16,12,4
2024-03-19 12:44:20,16,12,4
2024-03-19 12:44:21,16,12,4
2024-03-19 12:44:23,16,13,3
2024-03-19 12:44:24,16,13,3
2024-03-19 12:44:25,16,13,3
2024-03-19 12:44:26,16,13,3
2024-03-19 12:44:27,16,13,3
2024-03-19 12:44:28,16,13,3
2024-03-19 12:44:29,16,13,3
2024-03-19 12:44:30,16,13,3
2024-03-19 12:44:31,16,13,3
2024-03-19 12:44:32,16,13,3
2024-03-19 12:44:33,16,13,3
2024-03-19 12:44:34,16,13,3
2024-03-19 12:44:35,16,13,3
2024-03-19 12:44:37,16,13,3
2024-03-19 12:44:38,16,13,3
2024-03-19 12:44:39,16,13,3
2024-03-19 12:44:40,16,13,3
2024-03-19 12:44:42,16,13,3
2024-03-19 12:44:43,16,13,3
2024-03-19 12:44:44,16,13,3
2024-03-19 12:44:45,16,13,3
2024-03-19 12:44:46,16,13,3
2024-03-19 12:44:47,16,13,3
2024-03-19 12:44:48,16,13,3
2024-03-19 12:44:49,16,13,3
2024-03-19 12:44:50,16,13,3
2024-03-19 12:44:51,16,13,3
2024-03-19 12:44:52,16,13,3
2024-03-19 12:44:53,16,13,3
2024-03-19 12:44:54,16,13,3
2024-03-19 12:44:55,16,13,3
2024-03-19 12:44:56,16,13,3
2024-03-19 12:44:57,16,13,3
2024-03-19 12:44:58,16,13,3
2024-03-19 12:44:59,16,13,3
2024-03-19 12:45:01,16,13,3
2024-03-19 12:45:02,16,13,3
2024-03-19 12:45:03,16,13,3
2024-03-19 12:45:04,16,13,3
2024-03-19 12:45:05,16,13,3
2024-03-19 12:45:06,16,13,3
2024-03-19 12:45:07,16,13,3
2024-03-19 12:45:08,16,13,3
2024-03-19 12:45:09,16,13,3
2024-03-19 12:45:10,16,13,3
2024-03-19 12:45:11,17,13,4
2024-03-19 12:45:12,17,13,4
2024-03-19 12:45:13,17,13,4
2024-03-19 12:45:14,17,13,4
2024-03-19 12:45:15,17,13,4
2024-03-19 12:45:16,17,13,4
2024-03-19 12:45:17,17,13,4
2024-03-19 12:45:18,17,13,4
2024-03-19 12:45:19,17,13,4
2024-03-19 12:45:20,17,13,4
2024-03-19 12:45:21,17,13,4
2024-03-19 12:45:22,17,13,4
2024-03-19 12:45:23,17,13,4
2024-03-19 12:45:24,17,13,4
2024-03-19 12:45:25,17,13,4
2024-03-19 12:45:26,17,13,4
2024-03-19 12:45:28,17,13,4
2024-03-19 12:45:29,17,14,3
2024-03-19 12:45:30,17,14,3
2024-03-19 12:45:31,17,14,3
2024-03-19 12:45:32,17,14,3
2024-03-19 12:45:33,17,14,3
2024-03-19 12:45:34,17,14,3
2024-03-19 12:45:35,17,14,3
2024-03-19 12:45:36,17,14,3
2024-03-19 12:45:38,17,14,3
2024-03-19 12:45:39,17,14,3
2024-03-19 12:45:40,17,14,3
2024-03-19 12:45:41,17,14,3
2024-03-19 12:45:42,17,14,3
2024-03-19 12:45:43,17,14,3
2024-03-19 12:45:44,17,15,2
2024-03-19 12:45:45,17,15,2
2024-03-19 12:45:46,17,15,2
2024-03-19 12:45:47,17,15,2
2024-03-19 12:45:48,17,15,2
2024-03-19 12:45:49,17,15,2
2024-03-19 12:45:50,17,15,2
2024-03-19 12:45:51,17,15,2
2024-03-19 12:45:52,17,15,2
2024-03-19 12:45:53,17,15,2
2024-03-19 12:45:54,17,15,2
2024-03-19 12:45:55,17,15,2
2024-03-19 12:45:56,17,15,2
2024-03-19 12:45:57,17,15,2
2024-03-19 12:45:58,17,15,2
2024-03-19 12:46:00,17,15,2
2024-03-19 12:46:01,17,15,2
2024-03-19 12:46:02,17,15,2
2024-03-19 12:46:03,17,15,2
2024-03-19 12:46:04,17,15,2
2024-03-19 12:46:05,17,15,2
2024-03-19 12:46:06,17,15,2
2024-03-19 12:46:07,17,15,2
2024-03-19 12:46:08,17,15,2
2024-03-19 12:46:09,17,15,2
2024-03-19 12:46:10,17,15,2
2024-03-19 12:46:11,17,15,2
2024-03-19 12:46:12,17,15,2
2024-03-19 12:46:13,17,15,2
2024-03-19 12:46:14,17,15,2
2024-03-19 12:46:16,17,15,2
2024-03-19 12:46:17,17,15,2
2024-03-19 12:46:18,17,15,2
2024-03-19 12:46:19,17,15,2
2024-03-19 12:46:20,17,15,2
2024-03-19 12:46:21,17,15,2
2024-03-19 12:46:22,17,15,2
2024-03-19 12:46:23,18,15,3
2024-03-19 12:46:24,18,15,3
2024-03-19 12:46:25,18,15,3
2024-03-19 12:46:26,18,15,3
2024-03-19 12:46:27,18,15,3
2024-03-19 12:46:28,18,15,3
2024-03-19 12:46:29,18,15,3
2024-03-19 12:46:30,18,15,3
2024-03-19 12:46:31,18,15,3
2024-03-19 12:46:32,18,15,3
2024-03-19 12:46:33,18,15,3
2024-03-19 12:46:35,18,15,3
2024-03-19 12:46:36,18,15,3
2024-03-19 12:46:37,18,15,3
2024-03-19 12:46:38,18,15,3
2024-03-19 12:46:39,18,15,3
2024-03-19 12:46:40,18,15,3
2024-03-19 12:46:41,18,15,3
2024-03-19 12:46:42,18,16,2
2024-03-19 12:46:43,18,16,2
2024-03-19 12:46:44,18,16,2
2024-03-19 12:46:46,19,16,3
2024-03-19 12:46:47,19,16,3
2024-03-19 12:46:48,19,16,3
2024-03-19 12:46:49,19,16,3
2024-03-19 12:46:50,19,16,3
2024-03-19 12:46:51,19,16,3
2024-03-19 12:46:52,19,16,3
2024-03-19 12:46:53,19,16,3
2024-03-19 12:46:54,19,16,3
2024-03-19 12:46:55,19,16,3
2024-03-19 12:46:56,19,16,3
2024-03-19 12:46:57,19,16,3
2024-03-19 12:46:58,19,16,3
2024-03-19 12:46:59,19,16,3
2024-03-19 12:47:00,19,17,2
2024-03-19 12:47:02,19,17,2
2024-03-19 12:47:03,19,17,2
2024-03-19 12:47:04,19,17,2
2024-03-19 12:47:05,19,17,2
2024-03-19 12:47:06,19,17,2
2024-03-19 12:47:07,19,17,2
2024-03-19 12:47:08,19,17,2
2024-03-19 12:47:09,19,17,2
2024-03-19 12:47:10,19,17,2
2024-03-19 12:47:11,19,17,2
2024-03-19 12:47:12,19,17,2
2024-03-19 12:47:13,19,17,2
2024-03-19 12:47:14,19,17,2
2024-03-19 12:47:15,19,17,2
2024-03-19 12:47:19,19,17,2
2024-03-19 12:47:20,19,17,2
2024-03-19 12:47:21,19,17,2
2024-03-19 12:47:22,19,17,2
2024-03-19 12:47:28,19,17,2
2024-03-19 12:47:29,19,17,2
2024-03-19 12:47:30,19,17,2
2024-03-19 12:47:32,19,17,2
2024-03-19 12:47:33,19,17,2
2024-03-19 12:47:34,19,17,2
2024-03-19 12:47:35,19,17,2
2024-03-19 12:47:36,19,17,2
2024-03-19 12:47:37,19,17,2
2024-03-19 12:47:38,20,17,3
2024-03-19 12:47:39,20,17,3
2024-03-19 12:47:40,20,17,3
2024-03-19 12:47:41,20,17,3
2024-03-19 12:47:42,20,17,3
2024-03-19 12:47:43,20,17,3
2024-03-19 12:47:44,20,17,3
2024-03-19 12:47:45,20,17,3
2024-03-19 12:47:46,20,17,3
2024-03-19 12:47:47,20,17,3
2024-03-19 12:47:48,20,17,3
2024-03-19 12:47:49,22,17,5
2024-03-19 12:47:51,22,17,5
2024-03-19 12:47:52,22,17,5
2024-03-19 12:47:53,22,17,5
2024-03-19 12:47:54,22,17,5
2024-03-19 12:47:55,22,17,5
2024-03-19 12:47:56,22,17,5
2024-03-19 12:47:58,22,17,5
2024-03-19 12:47:59,22,17,5
2024-03-19 12:48:00,22,17,5
2024-03-19 12:48:01,22,17,5
2024-03-19 12:48:02,22,17,5
2024-03-19 12:48:03,22,17,5
2024-03-19 12:48:04,22,17,5
2024-03-19 12:48:05,22,17,5
2024-03-19 12:48:06,22,17,5
2024-03-19 12:48:07,22,17,5
2024-03-19 12:48:08,22,17,5
2024-03-19 12:48:09,22,17,5
2024-03-19 12:48:10,22,17,5
2024-03-19 12:48:11,22,17,5
2024-03-19 12:48:12,22,17,5
2024-03-19 12:48:13,22,17,5
2024-03-19 12:48:14,22,17,5
2024-03-19 12:48:15,22,17,5
2024-03-19 12:48:16,22,17,5
2024-03-19 12:48:17,22,17,5
2024-03-19 12:48:18,22,17,5
2024-03-19 12:48:19,22,17,5
2024-03-19 12:48:20,22,17,5
2024-03-19 12:48:21,22,17,5
2024-03-19 12:48:22,22,17,5
2024-03-19 12:48:23,22,17,5
2024-03-19 12:48:24,22,17,5
2024-03-19 12:48:25,22,17,5
2024-03-19 12:48:26,22,17,5
2024-03-19 12:48:28,22,17,5
2024-03-19 12:48:29,22,17,5
2024-03-19 12:48:30,23,17,6
2024-03-19 12:48:31,23,17,6
2024-03-19 12:48:33,23,17,6
2024-03-19 12:48:34,23,17,6
2024-03-19 12:48:35,23,17,6
2024-03-19 12:48:36,23,17,6
2024-03-19 12:48:37,23,17,6
2024-03-19 12:48:38,23,17,6
2024-03-19 12:48:39,23,17,6
2024-03-19 12:48:40,23,17,6
2024-03-19 12:48:41,23,17,6
2024-03-19 12:48:42,23,17,6
2024-03-19 12:48:43,23,17,6
2024-03-19 12:48:44,23,17,6
2024-03-19 12:48:45,23,17,6
2024-03-19 12:48:46,23,17,6
2024-03-19 12:48:47,23,17,6
2024-03-19 12:48:48,23,17,6
2024-03-19 12:48:49,23,17,6
2024-03-19 12:48:50,23,17,6
2024-03-19 12:48:51,23,17,6
2024-03-19 12:48:52,23,17,6
2024-03-19 12:48:53,23,17,6
2024-03-19 12:48:55,23,17,6
2024-03-19 12:48:56,23,17,6
2024-03-19 12:48:57,23,17,6
2024-03-19 12:48:58,23,17,6
2024-03-19 12:48:59,23,17,6
2024-03-19 12:49:00,23,17,6
2024-03-19 12:49:01,23,17,6
2024-03-19 12:49:02,23,17,6
2024-03-19 12:49:03,23,17,6
2024-03-19 12:49:04,23,17,6
2024-03-19 12:49:05,23,17,6
2024-03-19 12:49:06,23,17,6
2024-03-19 12:49:07,23,17,6
2024-03-19 12:49:08,23,17,6
2024-03-19 12:49:09,23,18,5
2024-03-19 12:49:10,23,18,5
2024-03-19 12:49:11,23,18,5
2024-03-19 12:49:12,23,18,5
2024-03-19 12:49:13,23,18,5
2024-03-19 12:49:14,23,18,5
2024-03-19 12:49:15,23,18,5
2024-03-19 12:49:16,23,18,5
2024-03-19 12:49:18,23,18,5
2024-03-19 12:49:19,23,18,5
2024-03-19 12:49:20,23,18,5
2024-03-19 12:49:21,23,18,5
2024-03-19 12:49:22,23,18,5
2024-03-19 12:49:23,23,18,5
2024-03-19 12:49:24,23,18,5
2024-03-19 12:49:25,23,18,5
2024-03-19 12:49:26,23,18,5
2024-03-19 12:49:27,23,18,5
2024-03-19 12:49:28,23,18,5
2024-03-19 12:49:29,23,18,5
2024-03-19 12:49:30,23,18,5
2024-03-19 12:49:31,23,18,5
2024-03-19 12:49:32,23,18,5
2024-03-19 12:49:33,23,18,5
2024-03-19 12:49:34,23,18,5
2024-03-19 12:49:35,23,18,5
2024-03-19 12:49:36,23,18,5
2024-03-19 12:49:37,23,18,5
2024-03-19 12:49:38,23,18,5
2024-03-19 12:49:39,23,18,5
2024-03-19 12:49:40,23,18,5
2024-03-19 12:49:41,23,18,5
2024-03-19 12:49:42,23,18,5
2024-03-19 12:49:43,23,18,5
2024-03-19 12:49:44,23,18,5
2024-03-19 12:49:45,23,18,5
2024-03-19 12:49:46,23,18,5
2024-03-19 12:49:48,23,18,5
2024-03-19 12:49:49,23,18,5
2024-03-19 12:49:50,23,18,5
2024-03-19 12:49:51,23,19,4
2024-03-19 12:49:52,23,20,3
2024-03-19 12:49:53,23,20,3
2024-03-19 12:49:54,23,20,3
2024-03-19 12:49:55,23,20,3
2024-03-19 12:49:57,23,20,3
2024-03-19 12:49:58,23,20,3
2024-03-19 12:49:59,23,21,2
2024-03-19 12:50:00,24,21,3
2024-03-19 12:50:01,24,21,3
2024-03-19 12:50:02,24,21,3
2024-03-19 12:50:03,24,21,3
2024-03-19 12:50:04,24,21,3
2024-03-19 12:50:05,24,21,3
2024-03-19 12:50:06,24,21,3
2024-03-19 12:50:07,24,21,3
2024-03-19 12:50:08,24,21,3
2024-03-19 12:50:10,26,21,5
2024-03-19 12:50:11,26,21,5
2024-03-19 12:50:12,26,21,5
2024-03-19 12:50:13,26,21,5
2024-03-19 12:50:14,26,21,5
2024-03-19 12:50:15,26,21,5
2024-03-19 12:50:16,26,21,5
2024-03-19 12:50:17,26,21,5
2024-03-19 12:50:18,26,21,5
2024-03-19 12:50:19,26,21,5
2024-03-19 12:50:20,26,21,5
2024-03-19 12:50:21,26,21,5
2024-03-19 12:50:22,26,21,5
2024-03-19 12:50:23,26,21,5
2024-03-19 12:50:24,26,21,5
2024-03-19 12:50:25,26,21,5
2024-03-19 12:50:26,26,21,5
2024-03-19 12:50:27,26,21,5
2024-03-19 12:50:28,26,21,5
2024-03-19 12:50:29,26,21,5
2024-03-19 12:50:30,26,21,5
2024-03-19 12:50:31,26,21,5
2024-03-19 12:50:32,26,21,5
2024-03-19 12:50:33,26,21,5
2024-03-19 12:50:34,26,21,5
2024-03-19 12:50:35,26,23,3
2024-03-19 12:50:36,26,23,3
2024-03-19 12:50:37,26,23,3
2024-03-19 12:50:38,26,23,3
2024-03-19 12:50:39,26,23,3
2024-03-19 12:50:40,26,23,3
2024-03-19 12:50:42,26,23,3
2024-03-19 12:50:43,26,23,3
2024-03-19 12:50:44,26,23,3
2024-03-19 12:50:45,26,23,3
2024-03-19 12:50:46,26,23,3
2024-03-19 12:50:47,26,23,3
2024-03-19 12:50:48,26,23,3
2024-03-19 12:50:49,26,23,3
2024-03-19 12:50:50,26,23,3
2024-03-19 12:50:51,26,23,3
2024-03-19 12:50:52,26,23,3
2024-03-19 12:50:53,26,23,3
2024-03-19 12:50:54,26,23,3
2024-03-19 12:50:55,26,23,3
2024-03-19 12:50:56,26,23,3
2024-03-19 12:50:57,26,23,3
2024-03-19 12:50:58,26,23,3
2024-03-19 12:50:59,26,23,3
2024-03-19 12:51:00,26,23,3
2024-03-19 12:51:01,26,23,3
2024-03-19 12:51:02,26,23,3
2024-03-19 12:51:03,26,23,3
2024-03-19 12:51:04,26,23,3
2024-03-19 12:51:05,26,23,3
2024-03-19 12:51:06,26,23,3
2024-03-19 12:51:07,26,23,3
2024-03-19 12:51:08,26,23,3
2024-03-19 12:51:09,26,23,3
2024-03-19 12:51:11,26,23,3
2024-03-19 12:51:12,26,23,3
2024-03-19 12:51:13,26,23,3
2024-03-19 12:51:14,26,23,3
2024-03-19 12:51:15,26,23,3
2024-03-19 12:51:16,26,23,3
2024-03-19 12:51:17,26,23,3
2024-03-19 12:51:18,26,23,3
2024-03-19 12:51:19,26,23,3
2024-03-19 12:51:20,27,23,4
2024-03-19 12:51:21,27,23,4
2024-03-19 12:51:22,27,23,4
2024-03-19 12:51:23,27,23,4
2024-03-19 12:51:24,27,23,4
2024-03-19 12:51:25,27,23,4
2024-03-19 12:51:26,27,24,3
2024-03-19 12:51:27,27,24,3
2024-03-19 12:51:28,27,24,3
2024-03-19 12:51:29,27,24,3
2024-03-19 12:51:30,27,24,3
2024-03-19 12:51:31,27,24,3
2024-03-19 12:51:32,27,24,3
2024-03-19 12:51:33,27,24,3
2024-03-19 12:51:34,27,24,3
2024-03-19 12:51:35,27,24,3
2024-03-19 12:51:36,27,24,3
2024-03-19 12:51:38,27,24,3
2024-03-19 12:51:39,27,24,3
2024-03-19 12:51:40,27,24,3
2024-03-19 12:51:41,27,24,3
2024-03-19 12:51:52,27,24,3
2024-03-19 12:51:53,27,24,3
2024-03-19 12:51:54,28,24,4
2024-03-19 12:51:55,28,24,4
2024-03-19 12:51:56,28,24,4
2024-03-19 12:51:57,28,24,4
2024-03-19 12:51:58,28,24,4
2024-03-19 12:51:59,28,24,4
2024-03-19 12:52:00,28,24,4
2024-03-19 12:52:01,28,24,4
2024-03-19 12:52:02,28,24,4
2024-03-19 12:52:03,28,24,4
2024-03-19 12:52:05,28,24,4
2024-03-19 12:52:06,28,24,4
2024-03-19 12:52:07,28,24,4
2024-03-19 12:52:08,28,24,4
2024-03-19 12:52:09,28,24,4
2024-03-19 12:52:10,28,24,4
2024-03-19 12:52:11,28,24,4
2024-03-19 12:52:12,28,24,4
2024-03-19 12:52:13,28,24,4
2024-03-19 12:52:14,28,24,4
2024-03-19 12:52:15,28,24,4
2024-03-19 12:52:16,28,24,4
2024-03-19 12:52:17,28,24,4
2024-03-19 12:52:18,28,24,4
2024-03-19 12:52:19,28,24,4
2024-03-19 12:52:20,28,24,4
2024-03-19 12:52:21,28,24,4
2024-03-19 12:52:22,28,24,4
2024-03-19 12:52:23,28,24,4
2024-03-19 12:52:24,28,24,4
2024-03-19 12:52:25,28,24,4
2024-03-19 12:52:26,28,24,4
2024-03-19 12:52:27,28,24,4
2024-03-19 12:52:28,28,24,4
2024-03-19 12:52:29,28,24,4
2024-03-19 12:52:30,28,24,4
2024-03-19 12:52:32,28,24,4
2024-03-19 12:52:33,28,24,4
2024-03-19 12:52:34,28,24,4
2024-03-19 12:52:35,29,24,5
2024-03-19 12:52:36,29,24,5
